mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3065826416015625,0.04222019499691611,0.0030022144317626955,0.000548603552307813,0.7,0.0,0.05,4,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.800143444140752,-5.812003697024451,-18.037875277731153,-19.88242715411716,-21.124045447243585,-14.131299004051419,6.868102261444337,117
0.17540402412414552,0.024148362264705577,0.002700948715209961,0.00040017791393542364,0.7,0.0,0.05,4,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.8002877056598665,-5.707803794807858,-18.199846575525072,-19.491962798436482,-21.302907802793715,-14.100561735444597,6.8858995827073,96
0.17670178413391113,0.02454593624435796,0.0027019500732421873,0.00039974085166626685,0.7,0.0,0.05,4,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.791630588902367,-5.685361058447096,-17.99328114138709,-19.579275533888076,-20.878933849334718,-13.985696434391869,6.795643704877538,20
0.28545045852661133,0.04040103722919417,0.0030007362365722656,6.03156597169567e-07,0.7,0.0,0.05,4,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.850308255321449,-5.762900379631255,-18.2687685918808,-19.59664997153812,-21.502602807150947,-14.196246001104516,6.926884556584265,159
0.29438343048095705,0.03978617485813786,0.003503847122192383,0.0003162960973668333,0.7,0.0,0.05,4,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.8624671861860485,-5.766574835909737,-18.039674830966526,-19.669745451609295,-21.096153627501593,-14.08692318643464,6.823361848208939,82
0.4951528549194336,0.07969309552144353,0.0034069061279296876,0.00037015977006263487,0.7,0.0,0.05,6,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-5.707951932483249,-5.852657788727019,-18.33192018614875,-19.665610557132297,-21.004120620091758,-14.112452216916614,6.855602087361809,107
0.5014714241027832,0.07118142313871281,0.0036041736602783203,0.0004909588415688949,0.7,0.0,0.05,6,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.778990066051483,-5.870787514050802,-18.510032787323,-19.891437333424886,-21.586634207831487,-14.327576381736332,7.010549432765953,250
0.8098510265350342,0.12391300261739867,0.004507923126220703,0.0004411059342509577,0.7,0.0,0.05,6,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.723920277489556,-5.869837065140406,-18.32980725447337,-19.756138484742905,-21.127583865059748,-14.161457389381198,6.886879051466971,136
0.820050048828125,0.12770839161656056,0.004702472686767578,0.0006029181448501312,0.7,0.0,0.05,6,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.786381367842356,-5.8870116772916585,-18.52970532046424,-19.9270320447286,-21.67019630220201,-14.360065342505774,7.030159681946851,262
0.3767417907714844,0.060265926624298284,0.0035999774932861327,0.0004897651903225716,0.7,0.0,0.05,6,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.78954931696256,-5.83838951031367,-18.350435387293498,-19.939525124231974,-21.224305707083808,-14.2284410091771,6.930473280236794,184
0.38881626129150393,0.06283468683787041,0.0033026218414306642,0.000399859600031983,0.7,0.0,0.05,6,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.851502709918552,-5.866348508728875,-17.97892415099674,-19.842750782436795,-21.51596933470832,-14.211099097357856,6.910728610916824,169
0.6286942958831787,0.11461544525603176,0.0045016765594482425,0.00031613741160549494,0.7,0.0,0.05,6,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.807356650829315,-5.855822826888826,-18.26460917154948,-20.019398040771485,-21.32863895204332,-14.255165128416484,6.946228814380519,201
0.6619426250457764,0.12032540854093789,0.0045105934143066405,0.0004567324526757009,0.7,0.0,0.05,6,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.859519335163964,-5.891124848127365,-18.014231372939214,-19.89447228431702,-21.647317845026652,-14.261333137114843,6.942911981141478,204
1.0651292324066162,0.2150689504548179,0.005171394348144532,0.0008652976255231437,0.7,0.0,0.05,8,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-5.761564700073666,-5.9842112769020925,-18.085254672898188,-19.640948915481566,-21.07460799323188,-14.109317511717478,6.791533289618552,103
